CRN,ARRIVAL_TM,AUTOMOBILE_COUNT,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,BICYCLE_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,CHLDPAS_DEATH_COUNT,CHLDPAS_SUSP_SERIOUS_INJ_COUNT,COLLISION_TYPE,COMM_VEH_COUNT,CONS_ZONE_SPD_LIM,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LAT,DEC_LONG,DISPATCH_TM,DISTRICT,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,EST_HRS_CLOSED,FATAL_COUNT,HEAVY_TRUCK_COUNT,HORSE_BUGGY_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECT_TYPE,INTERSECTION_RELATED,LANE_CLOSED,LATITUDE,LN_CLOSE_DIR,LOCATION_TYPE,LONGITUDE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,NTFY_HIWY_MAINT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POLICE_AGCY,POSSIBLE_INJ_COUNT,RDWY_SURF_TYPE_CD,RELATION_TO_ROAD,ROAD_CONDITION,ROADWAY_CLEARED,SCH_BUS_IND,SCH_ZONE_IND,SECONDARY_CRASH,SMALL_TRUCK_COUNT,SPEC_JURIS_CD,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,SUV_COUNT,TCD_FUNC_CD,TCD_TYPE,TFC_DETOUR_IND,TIME_OF_DAY,TOT_INJ_COUNT,TOTAL_UNITS,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNBELTED_OCC_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_AREA,URBAN_RURAL,VAN_COUNT,VEHICLE_COUNT,WEATHER1,WEATHER2,WORK_ZONE_IND,WORK_ZONE_LOC,WORK_ZONE_TYPE,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,WZ_WORKERS_INJ_KILLED
2022027568,1828.0,1,0,0,0,0,0,0,0,0,7,0,,67,3,2022,4,40.0435,-75.0031,1812.0,6,0,0,0,0,1,0,0,0,,0,0,0.0,18,3,0,0,N,0,40 02:36.662,,0,75 00:11.043,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,4,9,,N,N,N,0,,0,0,0,3,8,,1808,0,1,0,0,0,0,0,3,4,0,1,7,,N,,,,,,,,,,,
2022026961,2125.0,2,0,0,0,0,0,0,0,0,5,0,,67,3,2022,1,39.9436,-75.1568,2123.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,21,3,0,1,,0,39 56:37.020,,0,75 09:24.594,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,N,0,,0,0,0,3,2,,2120,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2022002986,1743.0,0,0,0,0,0,0,0,0,0,1,0,,67,1,2022,7,40.0172,-75.0501,1725.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,17,2,0,0,N,0,40 01:01.962,,0,75 03:00.287,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,N,1,,0,0,1,0,0,,1725,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022002955,1543.0,1,0,0,0,0,0,0,0,0,7,0,,67,1,2022,4,39.9187,-75.148,1543.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,15,1,0,0,N,1,39 55:07.396,3.0,0,75 08:52.831,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,4,1,1640.0,N,N,N,0,,0,0,0,0,0,N,1542,0,1,0,0,0,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022027261,819.0,2,0,0,0,0,0,0,0,0,1,0,,67,3,2022,5,39.8962,-75.2148,817.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,5,5,0,0,N,0,39 53:46.140,,0,75 12:53.420,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,9,,N,N,N,0,,0,0,0,0,0,,544,0,2,0,0,0,0,0,3,4,0,2,7,,N,,,,,,,,,,,
2022026942,44.0,1,0,0,0,0,0,0,0,0,7,0,,67,3,2022,3,39.9813,-75.2069,41.0,6,0,0,0,1,0,0,0,0,,0,0,0.0,0,2,1,0,N,1,39 58:52.618,3.0,0,75 12:24.892,3,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,4,1,110.0,N,N,N,0,,1,0,0,0,0,N,37,1,1,0,0,0,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022027025,1026.0,1,0,0,0,0,0,0,0,0,4,0,,67,3,2022,4,39.9932,-75.1069,1026.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,7,1,0,1,,9,39 59:35.462,,0,75 06:24.912,9,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,N,0,,0,0,1,9,3,,745,0,2,0,0,0,0,1,3,4,0,2,3,,N,,,,,,,,,,,
2022026094,1305.0,1,0,0,0,0,0,0,0,0,7,0,,67,2,2022,2,40.0088,-75.2049,1301.0,6,0,0,1,0,0,0,0,0,,0,0,0.0,12,1,1,6,N,2,40 00:31.683,7.0,2,75 12:17.742,8,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,4,1,1320.0,N,N,N,0,,0,0,0,3,4,N,1258,1,1,0,0,0,1,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022027043,2012.0,1,0,0,0,0,0,0,0,0,4,0,,67,3,2022,4,40.0072,-75.1996,1959.0,6,0,0,0,0,0,0,1,0,,0,0,0.0,19,3,1,0,N,0,40 00:25.986,,0,75 11:58.473,8,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,9,,N,N,N,0,,0,0,0,0,0,,1955,1,2,0,0,0,1,0,3,4,1,2,4,4.0,N,,,,,,,,,,,
2022005785,242.0,1,0,0,0,0,0,0,0,0,7,0,,67,1,2022,7,39.9746,-75.1944,229.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,2,3,0,0,N,0,39 58:28.616,,0,75 11:39.677,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,4,1,,N,N,N,0,,0,0,0,0,0,,228,0,1,0,0,0,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022010883,13.0,1,0,0,0,0,0,0,0,0,8,0,,67,1,2022,3,40.0092,-75.1511,7.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,0,3,1,1,N,0,40 00:33.211,,0,75 09:04.083,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,1,,N,N,N,0,,1,0,0,3,2,,7,1,2,0,0,1,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022015841,1225.0,3,0,0,0,0,0,0,0,0,4,0,,67,2,2022,1,40.0334,-75.0205,1215.0,6,0,1,0,0,0,0,0,0,,0,0,0.0,12,1,2,0,N,1,40 02:00.073,2.0,0,75 01:13.906,8,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,0,,1,1,1245.0,N,N,Y,0,,0,0,0,3,8,N,1204,2,3,0,0,1,2,0,3,4,0,3,3,10.0,N,,,,,,,,,,,
2022026734,1330.0,0,0,0,0,0,0,0,0,0,1,0,,67,3,2022,2,39.976,-75.1954,1325.0,6,0,0,0,0,0,1,0,1,,0,0,0.0,13,1,2,0,N,2,39 58:33.763,3.0,0,75 11:43.544,3,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,1355.0,N,N,N,0,,2,0,2,0,0,N,1322,2,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2022027036,833.0,1,0,0,0,0,0,0,0,0,1,0,,67,3,2022,2,40.0109,-75.0622,819.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,8,1,0,0,N,0,40 00:39.366,,0,75 03:43.778,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,N,0,,0,0,1,0,0,,818,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022026905,335.0,1,0,0,0,0,0,0,0,0,7,0,,67,3,2022,7,39.9605,-75.1812,332.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,3,3,0,7,N,2,39 57:37.626,4.0,2,75 10:52.459,9,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,4,1,10.0,N,N,N,0,,0,0,0,0,0,N,332,0,1,0,0,0,0,1,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022026285,917.0,0,0,0,0,0,0,0,0,0,1,0,,67,3,2022,5,39.9685,-75.1292,906.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,9,1,0,0,N,0,39 58:06.535,,0,75 07:45.175,0,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,0,,1,1,,N,N,N,0,,0,0,2,0,0,,904,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022004359,2217.0,1,0,0,0,0,0,0,0,0,2,0,,67,1,2022,3,39.9927,-75.1862,2210.0,6,0,0,0,0,0,0,1,0,,0,0,0.0,22,3,1,2,,0,39 59:33.918,,0,75 11:10.185,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,1,,N,N,N,0,,1,0,0,3,2,,2205,1,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022026673,1026.0,1,0,0,0,0,0,0,0,0,5,0,,67,3,2022,3,40.001,-75.0791,1018.0,6,0,0,0,0,0,0,1,0,,0,0,0.0,10,1,2,0,N,1,40 00:03.586,1.0,0,75 04:44.722,8,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,1119.0,N,N,N,0,,0,0,1,0,0,N,1012,2,2,0,0,0,2,0,3,4,0,2,3,,N,,,,,,,,,,,
2022027044,1523.0,0,0,0,0,0,0,0,0,0,5,1,,67,3,2022,5,39.8874,-75.2425,1444.0,6,0,0,0,0,0,0,0,0,,0,1,0.0,14,1,1,0,N,0,39 53:14.548,,0,75 14:32.943,8,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,N,1,,0,0,0,0,0,,1419,1,2,0,0,0,1,1,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022025930,940.0,0,0,0,0,0,0,1,0,0,8,1,,67,3,2022,2,40.0032,-75.1525,930.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,9,1,1,5,,0,40 00:11.393,,0,75 09:08.837,8,0,0,0,67301,1,0,0,N,1,0,0,2,67505,0,,1,1,,N,N,N,0,,0,0,0,3,2,,930,1,2,0,0,0,1,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022026227,952.0,1,0,0,0,0,0,0,0,0,2,0,,67,3,2022,2,40.0848,-75.0381,949.0,6,0,0,0,0,0,1,1,0,,0,0,0.0,9,1,2,0,N,0,40 05:05.274,,0,75 02:17.179,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,N,0,,2,0,0,0,0,,946,2,2,0,0,0,0,0,3,4,1,2,3,,N,,,,,,,,,,,
2022026963,1355.0,1,0,0,0,0,0,0,0,0,2,0,,67,3,2022,4,40.0277,-75.1481,1348.0,6,0,0,0,1,0,0,0,1,,0,0,0.0,9,1,0,1,,0,40 01:39.889,,0,75 08:53.044,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,N,0,,0,0,1,3,3,,950,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2022026870,405.0,0,0,0,0,0,0,0,0,0,7,0,,67,3,2022,5,40.0387,-75.0095,359.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,3,3,0,0,N,0,40 02:19.216,,0,75 00:34.378,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,2,1,,N,N,N,0,,0,0,1,0,0,,352,0,1,0,0,0,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022025593,1442.0,0,0,0,0,0,0,0,0,0,2,0,,67,3,2022,5,39.9917,-75.2298,1442.0,6,0,0,0,0,0,0,1,0,,0,0,0.0,11,1,1,1,,0,39 59:30.087,,0,75 13:47.287,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,N,0,,1,0,2,3,2,,1135,1,2,0,0,0,0,1,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022026808,2330.0,2,0,0,0,0,0,0,0,0,1,0,,67,1,2022,4,39.9948,-75.1066,2330.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,14,1,1,0,N,0,39 59:41.455,,0,75 06:23.755,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,Y,N,0,,1,0,0,0,0,,1415,1,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022026283,1424.0,0,0,0,0,0,0,0,0,0,5,1,,67,3,2022,3,40.0143,-75.0555,1343.0,6,0,0,0,0,0,0,0,0,,0,1,0.0,13,1,1,0,N,0,40 00:51.475,,0,75 03:19.804,4,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,1,,1,1,,N,N,N,0,,0,0,1,0,0,,1340,1,2,0,0,0,0,0,3,4,0,2,4,4.0,N,,,,,,,,,,,
2022027586,1416.0,2,0,0,0,0,0,0,0,0,7,0,,67,3,2022,7,39.9811,-75.2067,1414.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,14,1,1,0,N,0,39 58:51.980,,0,75 12:24.150,8,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,0,,2,9,,N,N,N,0,,0,0,0,0,0,,1412,1,2,0,0,2,1,0,3,4,0,2,10,,N,,,,,,,,,,,
2022026679,1218.0,1,0,0,0,0,0,0,0,0,5,0,,67,3,2022,1,39.9683,-75.1299,1210.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,12,1,0,0,N,1,39 58:05.824,2.0,0,75 07:47.593,0,0,0,0,67301,0,0,0,N,0,0,0,4,68K01,0,,1,9,1230.0,N,N,N,0,,0,0,0,0,0,N,1208,0,3,0,0,0,0,0,3,4,2,3,4,4.0,N,,,,,,,,,,,
2022027081,1202.0,2,0,0,0,0,0,0,0,0,2,0,,67,3,2022,4,40.059,-75.0441,1202.0,6,0,0,0,1,0,0,1,0,,0,0,0.0,11,1,0,1,,0,40 03:32.389,,0,75 02:38.685,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,N,0,,0,0,0,3,2,,1115,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022025056,635.0,1,0,0,0,0,0,0,0,0,4,1,,67,3,2022,6,40.0431,-75.0738,635.0,6,0,0,0,0,0,0,0,0,,0,1,0.0,6,1,1,1,,0,40 02:35.284,,0,75 04:25.695,3,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,1,,N,N,N,0,,1,0,0,3,2,,632,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2022026356,1345.0,1,0,0,0,0,0,0,0,0,8,0,,67,3,2022,2,39.9803,-75.1463,1338.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,13,1,1,1,,0,39 58:49.116,,0,75 08:46.737,3,0,0,0,67301,1,0,0,N,1,0,0,1,67301,0,,1,1,,N,N,N,0,,1,0,0,3,3,,1305,1,2,0,0,0,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022026667,2004.0,0,0,0,0,0,0,0,0,0,7,0,,67,2,2022,3,40.0518,-74.9888,2004.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,20,3,1,0,N,1,40 03:06.406,2.0,0,74 59:19.733,8,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,4,9,2005.0,N,N,N,0,,0,0,1,0,0,N,2001,1,1,0,0,0,1,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022027574,1932.0,1,0,0,0,0,0,0,0,0,1,0,,67,3,2022,5,39.9568,-75.1497,1923.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,19,3,0,6,N,0,39 57:24.355,,2,75 08:58.925,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,N,0,,0,0,1,3,4,,1904,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2022025957,319.0,1,0,0,0,0,0,0,0,0,4,0,,67,3,2022,3,40.0215,-75.0518,319.0,6,0,0,0,0,0,1,0,0,,1,0,0.0,3,3,2,1,,0,40 01:17.505,,0,75 03:06.381,1,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,2.0,1,1,,N,N,N,0,0.0,2,0,1,3,2,,318,2,2,1,0,2,0,0,3,4,0,2,3,4.0,N,,,,,,,,,,,
2022026526,831.0,1,0,0,0,0,0,0,0,0,5,0,,67,2,2022,2,39.9731,-75.1939,820.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,8,1,1,0,N,0,39 58:23.007,,0,75 11:37.957,8,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,N,0,,0,0,1,0,0,,820,1,2,0,0,0,1,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022027579,908.0,1,0,0,0,0,0,0,0,0,7,0,,67,3,2022,7,39.9808,-75.2063,905.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,9,1,0,0,N,0,39 58:50.858,,0,75 12:22.642,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,2,9,,N,N,N,0,,0,0,0,0,0,,904,0,1,0,0,0,0,0,3,4,0,1,7,3.0,N,,,,,,,,,,,
2022005502,1826.0,0,0,0,0,0,0,0,0,0,7,0,,67,1,2022,1,40.0431,-75.0033,1817.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,18,3,1,0,N,0,40 02:35.018,,0,75 00:11.974,8,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,4,9,,N,N,N,0,,0,0,0,0,0,,1815,1,1,0,0,0,1,0,3,4,1,1,7,,N,,,,,,,,,,,
2022025407,210.0,2,0,0,0,0,0,0,0,0,4,0,,67,3,2022,1,40.033,-75.0659,4.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,23,3,0,2,,0,40 01:54.067,,0,75 04:00.858,9,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1,,N,N,N,1,,0,0,0,3,3,,2346,0,4,0,0,0,0,1,3,4,1,4,3,3.0,N,,,,,,,,,,,
2022027555,253.0,3,0,0,0,0,0,0,0,0,1,0,,67,2,2022,1,39.9823,-75.2077,241.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,2,3,7,0,N,2,39 58:56.259,3.0,0,75 12:27.881,8,0,0,0,67301,0,0,0,N,0,0,0,10,68K01,0,,1,1,400.0,N,N,N,0,,0,0,2,0,0,N,240,7,6,0,0,0,7,0,3,4,1,6,3,3.0,N,,,,,,,,,,,
2022026753,2009.0,1,0,0,0,0,0,0,0,0,1,0,,67,3,2022,2,39.9796,-75.1764,2008.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,19,4,2,0,N,0,39 58:46.620,,0,75 10:34.920,4,0,0,0,67301,0,0,0,N,0,0,0,3,67301,2,,1,1,,N,N,N,0,,0,0,1,0,0,,1957,2,2,0,0,0,0,0,3,4,0,2,3,4.0,N,,,,,,,,,,,
2022026994,1430.0,1,0,0,0,0,0,0,0,0,4,0,,67,3,2022,5,40.008,-75.1719,1430.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,9,1,1,0,N,9,40 00:28.961,,0,75 10:18.917,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,N,0,,1,0,1,0,0,,900,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2022026863,2326.0,1,0,0,0,0,0,0,0,0,1,0,,67,2,2022,5,39.9578,-75.1623,2310.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,23,3,0,0,N,1,39 57:28.255,3.0,0,75 09:44.431,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,9,1140.0,N,N,N,0,,0,0,1,0,0,N,2309,0,2,0,0,0,0,0,3,4,0,2,7,,N,,,,,,,,,,,
2022026651,1627.0,0,0,0,0,0,0,0,0,0,7,0,,67,3,2022,3,40.1065,-74.9989,1624.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,15,1,0,2,,0,40 06:23.287,,7,74 59:55.982,9,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,5,1,,N,N,N,0,,0,0,1,0,0,,1509,0,1,0,0,0,0,1,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022009406,,0,0,0,0,0,0,0,0,0,0,0,,67,1,2022,1,39.9585,-75.1533,,6,0,0,0,0,0,1,0,0,,0,0,0.0,17,1,1,0,N,0,39 57:30.600,,0,75 09:11.700,8,0,0,1,67301,0,0,0,N,0,0,0,1,00000,0,,1,1,,N,N,N,0,,0,0,0,0,0,,1745,1,1,0,0,0,1,0,3,4,0,1,3,,N,,,,,,,,,,,
2022017572,1850.0,1,0,0,0,0,0,0,0,0,1,0,,67,2,2022,6,39.9898,-75.0871,1839.0,6,0,0,0,0,1,0,0,0,,0,0,0.0,18,3,0,0,N,0,39 59:23.194,,0,75 05:13.619,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,N,0,,0,0,1,0,0,,1839,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022006612,301.0,0,0,0,0,0,0,0,0,0,7,0,,67,1,2022,4,39.988,-75.2073,301.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,3,3,1,0,N,0,39 59:16.794,,0,75 12:26.133,3,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,4,1,,N,N,N,1,,1,0,1,0,0,,300,1,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022026357,2145.0,1,0,0,0,0,0,0,0,0,7,0,,67,3,2022,1,40.0168,-75.1518,2138.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,21,3,1,0,N,0,40 01:00.458,,0,75 09:06.645,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,2,1,,N,N,N,0,,1,0,0,0,0,,2137,1,1,0,0,0,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022025568,1003.0,1,0,0,0,0,0,0,0,0,4,1,,67,3,2022,5,39.9391,-75.1763,1001.0,6,0,0,0,0,0,0,0,0,,0,1,0.0,9,1,3,1,,0,39 56:20.584,,0,75 10:34.724,4,0,0,0,67301,0,0,0,N,0,0,0,4,67301,3,,1,1,,N,N,N,0,,0,0,0,3,2,,923,3,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2022026079,655.0,3,0,0,0,0,0,0,0,0,1,0,,67,2,2022,2,40.027,-75.026,632.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,6,1,0,0,N,0,40 01:37.326,,0,75 01:33.626,0,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,0,,1,1,,N,N,Y,0,,0,0,0,3,8,,624,0,3,0,0,0,0,0,3,4,0,3,3,,N,,,,,,,,,,,
2022025941,1510.0,0,0,0,0,0,0,0,0,0,4,0,,67,3,2022,7,39.9832,-75.1568,1505.0,6,0,0,0,0,1,0,0,0,,1,0,0.0,15,1,1,1,,0,39 58:59.563,,0,75 09:25.021,1,1,0,1,67301,0,0,0,N,0,0,0,4,67301,0,2.0,1,1,,N,N,N,0,0.0,0,0,1,3,2,,1500,1,2,0,0,0,1,1,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022026675,2246.0,0,0,0,0,0,0,0,0,0,7,0,,67,3,2022,4,39.9222,-75.1476,2238.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,22,3,2,0,N,1,39 55:19.834,1.0,0,75 08:51.441,3,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,4,1,1120.0,N,N,N,0,,2,0,1,0,0,N,2229,2,1,0,0,0,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2022025408,428.0,2,0,0,0,0,0,0,0,0,2,0,,67,3,2022,4,40.0232,-75.0486,420.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,4,3,0,0,N,0,40 01:23.412,,0,75 02:54.968,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,N,0,,0,0,0,0,0,,417,0,2,0,0,1,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022027258,1308.0,0,0,0,0,0,0,0,0,0,7,0,,67,3,2022,4,40.1186,-75.0337,1308.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,13,1,0,0,N,0,40 07:06.950,,0,75 02:01.430,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,5,1,,N,N,N,0,,0,0,1,0,0,,1300,0,1,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2022016614,1800.0,1,0,0,0,0,0,0,0,0,7,0,,67,1,2022,1,39.9699,-75.1255,1743.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,17,3,0,7,N,0,39 58:11.262,,2,75 07:32.438,0,0,0,0,67301,0,0,0,Y,0,0,0,1,68K01,0,,7,9,,N,N,N,0,,0,0,0,0,0,,1733,0,1,0,0,0,0,0,3,4,0,1,10,10.0,N,,,,,,,,,,,
2022006701,246.0,0,0,0,0,0,0,0,0,0,5,0,,67,1,2022,7,40.0068,-75.0737,233.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,2,3,0,0,N,0,40 00:24.557,,0,75 04:25.446,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,N,0,,0,0,2,0,0,,228,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2022005171,2007.0,0,0,0,0,0,0,0,0,0,7,0,,67,1,2022,7,39.9827,-75.2078,2004.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,20,3,1,0,N,1,39 58:57.793,4.0,0,75 12:28.138,3,0,0,0,67301,0,0,0,Y,0,0,0,2,68K01,0,,4,9,2056.0,N,N,N,1,,1,0,0,0,0,Y,2002,1,1,0,0,0,0,0,3,4,0,1,7,,N,,,,,,,,,,,
2022026879,8.0,1,0,0,0,0,0,0,0,0,5,0,,67,3,2022,1,40.0031,-75.1951,2356.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,23,3,0,0,N,0,40 00:11.297,,0,75 11:42.311,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,N,0,,0,0,1,0,0,,2354,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
