CRN,ARRIVAL_TM,AUTOMOBILE_COUNT,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,BICYCLE_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,CHLDPAS_DEATH_COUNT,CHLDPAS_SUSP_SERIOUS_INJ_COUNT,COLLISION_TYPE,COMM_VEH_COUNT,CONS_ZONE_SPD_LIM,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LAT,DEC_LONG,DISPATCH_TM,DISTRICT,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,EST_HRS_CLOSED,FATAL_COUNT,HEAVY_TRUCK_COUNT,HORSE_BUGGY_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECT_TYPE,INTERSECTION_RELATED,LANE_CLOSED,LATITUDE,LN_CLOSE_DIR,LOCATION_TYPE,LONGITUDE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,NTFY_HIWY_MAINT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POLICE_AGCY,POSSIBLE_INJ_COUNT,RDWY_SURF_TYPE_CD,RELATION_TO_ROAD,ROAD_CONDITION,ROADWAY_CLEARED,SCH_BUS_IND,SCH_ZONE_IND,SECONDARY_CRASH,SMALL_TRUCK_COUNT,SPEC_JURIS_CD,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,SUV_COUNT,TCD_FUNC_CD,TCD_TYPE,TFC_DETOUR_IND,TIME_OF_DAY,TOT_INJ_COUNT,TOTAL_UNITS,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNBELTED_OCC_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_AREA,URBAN_RURAL,VAN_COUNT,VEHICLE_COUNT,WEATHER1,WEATHER2,WORK_ZONE_IND,WORK_ZONE_LOC,WORK_ZONE_TYPE,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,WZ_WORKERS_INJ_KILLED
2020034600,1300.0,0,0,0,0,0,0,0,0,0,8,0,,67,4,2020,3,39.9375,-75.225,1252.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,12,1,1,0,,9,39 56:14.970,,0,75 13:30.150,4,0,0,0,67301,1,0,0,N,1,0,0,2,67301,1,,6,9,,N,N,,0,,0,0,1,0,0,U,1240,1,2,0,0,0,0,0,3,4,0,1,4,,N,,,,,,,,,,,
2020021944,805.0,2,0,0,0,0,0,0,0,0,1,0,,67,2,2020,7,39.9523,-75.1878,800.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,8,1,2,0,,2,39 57:08.258,4.0,0,75 11:16.213,3,0,0,0,67301,0,0,0,N,0,0,0,2,67504,0,,6,1,,N,N,,0,,2,0,0,0,0,N,800,2,2,0,0,2,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2020024963,1024.0,1,0,0,0,0,0,0,0,0,5,1,,67,3,2020,2,39.9558,-75.1484,1024.0,6,0,0,0,0,0,0,0,0,,0,1,0.0,10,1,0,0,,0,39 57:21.042,,2,75 08:54.233,0,0,0,0,67301,0,0,0,N,0,0,0,2,67501,0,,1,1,,N,N,,0,,0,0,0,0,0,,1024,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2020024611,2235.0,1,0,0,0,0,0,0,0,0,2,0,,67,3,2020,1,40.0527,-75.0084,2232.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,22,3,4,3,,2,40 03:09.817,6.0,0,75 00:30.291,3,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,1,,N,N,,0,,4,0,1,0,0,Y,2229,4,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2020024410,1025.0,1,0,0,0,0,0,0,0,0,5,1,,67,3,2020,6,40.1127,-74.9895,1015.0,6,0,0,0,1,0,0,0,0,,0,1,0.0,10,1,1,0,,1,40 06:45.183,1.0,6,74 59:23.144,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,,0,,1,0,0,0,0,N,1000,1,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2020034468,1300.0,1,0,0,0,0,0,0,0,0,7,0,,67,4,2020,3,39.9809,-75.2064,1253.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,12,1,0,0,,0,39 58:51.075,,0,75 12:22.950,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,4,9,,N,N,,0,,0,0,0,0,0,,1251,0,1,0,0,0,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2020035210,1640.0,1,0,0,0,0,0,0,0,0,7,0,,67,4,2020,1,39.8946,-75.2296,1640.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,16,1,0,1,,0,39 53:40.896,,0,75 13:46.117,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,2,9,,N,N,,0,,0,0,0,0,0,,1620,0,1,0,0,1,0,0,3,4,0,1,7,4.0,N,,,,,,,,,,,
2020034444,1639.0,0,0,0,0,0,0,0,0,0,7,0,,67,3,2020,3,39.9356,-75.1998,1637.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,11,1,0,0,,0,39 56:08.122,,0,75 11:59.375,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,7,1,,N,N,,0,,0,0,0,0,0,,1100,0,1,0,0,0,0,0,3,4,1,1,3,3.0,N,,,,,,,,,,,
2020000481,1737.0,1,0,0,0,0,0,1,0,0,5,1,,67,1,2020,4,39.9534,-75.1547,1737.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,17,4,0,1,,0,39 57:12.069,,0,75 09:16.934,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,,0,,0,0,0,3,2,,1735,0,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2020034603,1312.0,1,0,0,0,0,0,0,0,0,1,0,,67,4,2020,4,39.9256,-75.2343,1258.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,12,1,1,1,,0,39 55:32.060,,0,75 14:03.558,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,1,,N,N,,0,,0,0,0,3,2,,1257,1,2,0,0,0,0,1,3,4,0,2,3,,N,,,,,,,,,,,
2020035819,2122.0,2,0,0,0,0,0,0,0,0,4,0,,67,4,2020,5,40.0741,-75.0828,2110.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,21,3,1,0,,0,40 04:26.750,,0,75 04:58.220,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,9,,N,N,,0,,1,0,0,0,0,,2107,1,2,0,0,0,0,0,3,4,0,2,7,7.0,N,,,,,,,,,,,
2020035726,1331.0,0,0,0,0,0,0,0,0,0,8,1,,67,4,2020,3,39.9947,-75.1397,1314.0,6,0,0,0,0,0,1,0,0,,0,1,0.0,13,1,1,0,,1,39 59:40.820,1.0,0,75 08:22.810,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,1,,N,N,,0,,1,0,1,0,0,Y,1313,1,3,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2020034703,335.0,1,0,0,0,0,0,0,0,0,7,0,,67,4,2020,6,39.949,-75.2354,325.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,3,3,0,0,,0,39 56:56.350,,0,75 14:07.380,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,5,9,,N,Y,,0,,0,0,0,3,2,,307,0,1,0,0,0,0,0,3,4,0,1,7,7.0,N,,,,,,,,,,,
2020034418,1955.0,2,0,0,0,0,0,0,0,0,1,0,,67,4,2020,3,40.0184,-75.1678,1945.0,6,0,0,1,0,0,0,0,0,,0,0,0.0,19,4,0,0,N,1,40 01:06.152,2.0,0,75 10:03.937,9,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,2106.0,N,N,N,0,,0,0,0,0,0,N,1942,0,2,0,0,1,0,1,3,4,0,2,3,,N,,,,,,,,,,,
2020034924,935.0,0,0,0,0,0,0,0,0,0,4,1,,67,4,2020,6,39.9601,-75.1806,935.0,6,0,0,0,0,0,2,0,0,,0,1,0.0,9,1,1,0,,2,39 57:36.389,3.0,3,75 10:49.889,8,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,9,,N,N,,0,,0,0,1,0,0,N,933,1,2,0,0,0,1,0,3,4,0,2,7,4.0,N,,,,,,,,,,,
2020025308,2216.0,1,0,0,0,0,0,0,0,0,7,0,,67,3,2020,6,40.0867,-74.9707,2208.0,6,0,0,0,0,1,0,0,0,,0,0,0.0,22,3,0,0,N,0,40 05:12.010,,0,74 58:14.560,0,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,5,9,,N,N,N,0,,0,0,0,0,0,,2207,0,1,0,0,1,0,0,3,4,0,1,7,7.0,N,,,,,,,,,,,
2020034363,1819.0,1,0,0,0,0,0,0,0,0,1,0,,67,3,2020,2,40.0407,-75.0054,1819.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,18,1,0,0,,0,40 02:26.697,,0,75 00:19.610,0,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,0,,1,9,,N,N,,0,,0,0,1,0,0,,1814,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2020034364,939.0,1,0,0,0,0,0,0,0,0,5,0,,67,3,2020,3,39.9811,-75.2067,939.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,9,1,1,0,,1,39 58:51.866,3.0,0,75 12:24.005,8,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,0,,1,9,,N,N,,0,,0,0,0,3,8,N,938,1,2,0,0,0,1,0,3,4,1,2,7,,N,,,,,,,,,,,
2020034702,1255.0,1,0,0,0,0,0,0,0,0,4,0,,67,4,2020,6,40.0403,-75.0585,1253.0,6,0,0,0,0,0,0,1,0,,0,0,0.0,12,1,0,2,,0,40 02:24.930,,0,75 03:30.344,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,9,,N,N,,0,,0,0,0,3,2,,1216,0,2,0,0,0,0,0,3,4,0,2,4,7.0,N,,,,,,,,,,,
2020034747,2032.0,1,0,0,0,0,0,0,0,0,7,0,,67,4,2020,4,40.0046,-75.1325,2028.0,6,0,0,0,0,0,1,0,0,,0,0,0.0,18,4,2,0,,0,40 00:16.390,,0,75 07:56.840,2,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,2,1,,N,N,,0,,0,1,0,3,1,,1848,2,1,0,1,1,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2020025864,1816.0,2,0,0,0,0,0,0,0,0,4,0,,67,3,2020,5,39.9822,-75.1747,1816.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,17,3,1,0,,0,39 58:56.037,,0,75 10:28.832,4,0,0,0,67301,0,0,0,N,0,0,0,1,67301,1,,1,1,,N,N,,0,,0,0,0,0,0,,1757,1,2,0,0,0,0,0,3,4,0,2,4,4.0,N,,,,,,,,,,,
2020024414,1704.0,1,0,0,0,0,0,0,0,0,7,0,,67,3,2020,7,40.0203,-75.0804,1704.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,17,1,1,1,,1,40 01:13.023,1.0,0,75 04:49.359,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,3,1,,N,N,,0,,1,0,0,3,2,Y,1702,1,1,0,0,1,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2020034745,1049.0,0,0,0,0,0,0,0,0,0,8,0,,67,4,2020,7,39.9925,-75.1202,1049.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,9,1,1,0,,0,39 59:32.980,,0,75 07:12.580,3,0,0,0,67301,1,0,0,N,1,0,0,1,67301,0,,1,1,,N,N,,0,,1,0,0,0,0,,957,1,2,0,0,0,0,0,3,4,0,1,3,3.0,N,,,,,,,,,,,
2020034934,748.0,0,0,0,0,0,0,0,0,0,7,0,,67,4,2020,1,39.9813,-75.2069,748.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,7,1,1,0,,2,39 58:52.505,3.0,0,75 12:24.765,8,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,2,9,,N,N,,0,,0,0,1,0,0,Y,745,1,1,0,0,1,1,0,3,4,0,1,7,,N,,,,,,,,,,,
2020034771,2337.0,2,0,0,0,0,0,0,0,0,5,0,,67,4,2020,6,39.9605,-75.1819,2333.0,6,0,0,0,1,1,0,0,0,,0,0,0.0,23,3,1,0,,1,39 57:37.877,3.0,0,75 10:54.721,3,0,0,0,67301,0,0,0,N,0,0,0,5,68K01,0,,1,1,,N,N,,0,,1,0,0,0,0,N,2327,1,2,0,0,2,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2020000365,710.0,1,0,0,0,0,0,0,0,0,1,1,,67,1,2020,5,39.9025,-75.2248,653.0,6,0,0,0,0,0,0,0,0,2.0,0,1,0.0,6,5,1,2,,1,39 54:08.999,2.0,0,75 13:29.191,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,,0,,1,0,0,3,2,N,620,1,2,0,0,0,0,0,3,4,0,2,3,,N,,,,,,,,,,,
2020034450,1200.0,0,0,0,0,0,0,0,0,0,5,0,,67,4,2020,1,39.9908,-75.2045,1157.0,6,0,0,0,0,0,0,1,0,,0,0,0.0,11,1,0,0,,0,39 59:27.028,,0,75 12:16.356,9,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,,0,,0,0,1,0,0,,1154,0,2,0,0,0,0,1,3,4,0,2,3,3.0,N,,,,,,,,,,,
2020035931,742.0,0,0,0,0,0,0,0,0,0,4,0,,67,5,2020,6,40.0645,-75.0234,742.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,7,1,1,0,,2,40 03:52.033,4.0,0,75 01:24.251,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,6,9,,N,N,,0,,1,0,2,3,8,Y,740,1,2,0,0,0,0,0,3,4,0,2,4,4.0,N,,,,,,,,,,,
2020024783,908.0,2,0,0,0,0,0,0,0,0,4,0,,67,2,2020,6,39.9957,-75.1686,906.0,6,0,0,0,0,0,1,0,0,,1,0,0.0,9,1,0,2,N,0,39 59:44.695,,0,75 10:06.875,1,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,2.0,1,1,,N,N,N,0,0.0,0,0,0,3,3,,906,0,2,1,0,1,0,1,3,4,0,2,3,3.0,N,,,,,,,,,,,
2020034825,1420.0,1,0,0,0,0,0,0,0,0,7,0,,67,4,2020,7,39.9573,-75.1912,1416.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,14,1,1,2,,0,39 57:26.198,,0,75 11:28.250,8,0,0,0,67301,0,0,0,N,0,0,0,1,67507,0,,5,1,,N,N,,0,,0,0,0,3,2,,1410,1,1,0,0,0,1,0,3,4,0,1,3,,N,,,,,,,,,,,
2020025250,1435.0,1,0,0,0,0,0,0,0,0,1,0,,67,1,2020,2,39.9462,-75.1891,1425.0,6,0,0,0,0,0,0,0,1,,0,0,0.0,14,1,0,0,,0,39 56:46.443,,0,75 11:20.795,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,1,1,,N,N,,0,,0,0,1,0,0,,1425,0,2,0,0,0,0,0,3,4,0,2,3,3.0,N,,,,,,,,,,,
2020023646,645.0,0,0,0,0,0,0,0,0,0,1,1,,67,1,2020,5,40.0099,-75.2062,617.0,6,0,0,0,0,0,1,0,0,,0,1,0.0,6,5,1,0,,2,40 00:35.501,4.0,0,75 12:22.181,3,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,0,,1,1,,N,N,,0,,1,0,2,0,0,N,614,1,3,0,0,0,0,0,3,4,0,3,3,,N,,,,,,,,,,,
2020025691,731.0,1,0,0,0,0,0,0,0,0,1,0,,67,3,2020,5,40.0107,-75.0626,709.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,7,1,1,0,,0,40 00:38.482,,0,75 03:45.453,8,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,0,,1,1,,N,N,,1,,0,0,1,0,0,,707,1,3,0,0,0,1,0,3,4,0,3,3,3.0,N,,,,,,,,,,,
2021006195,1208.0,0,0,0,0,0,0,0,0,0,8,1,,67,12,2020,2,39.9418,-75.1658,1159.0,6,0,0,0,0,0,1,0,0,,0,1,0.0,11,1,1,1,,0,39 56:30.556,,0,75 09:57.425,8,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,9,,N,N,N,0,,0,0,0,3,2,,1150,1,2,0,0,0,1,0,3,4,0,1,3,,N,,,,,,,,,,,
2021003794,2357.0,1,0,0,0,0,0,0,0,0,7,0,,67,12,2020,5,39.9597,-75.1773,2237.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,22,3,0,0,N,1,39 57:34.856,3.0,0,75 10:38.189,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,2,9,2300.0,N,N,N,0,,0,0,0,0,0,N,2228,0,1,0,0,0,0,0,3,4,0,1,7,7.0,N,,,,,,,,,,,
2021000427,837.0,2,0,0,0,0,0,0,0,0,7,0,,67,12,2020,5,40.0346,-75.0189,830.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,8,1,0,0,N,1,40 02:03.740,1.0,0,75 01:08.755,0,0,0,0,67301,0,0,0,N,0,0,0,2,68K01,0,,3,8,847.0,N,N,N,0,,0,0,0,0,0,N,827,0,2,0,0,0,0,0,3,4,0,2,7,7.0,N,,,,,,,,,,,
2021016763,1515.0,0,0,0,0,0,0,0,0,0,1,0,,67,9,2020,2,40.0195,-75.1451,,6,0,0,0,0,0,0,0,0,,0,0,0.0,15,1,4,0,N,0,40 01:10.146,,0,75 08:42.495,8,0,0,0,67301,0,0,0,N,0,0,0,5,00000,0,,1,1,,,,N,0,,0,0,1,0,0,,1515,4,2,0,0,0,4,0,3,4,0,2,3,,N,,,,,,,,,,,
2021000785,2230.0,1,0,0,0,0,0,0,0,0,4,0,,67,12,2020,4,39.9696,-75.1664,2226.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,22,3,0,1,,0,39 58:10.466,,0,75 09:58.888,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1,,N,N,N,0,,0,0,2,3,3,,2215,0,3,0,0,0,0,0,3,4,0,3,3,3.0,N,,,,,,,,,,,
2021002474,842.0,0,0,0,0,0,0,0,0,0,7,0,,67,12,2020,6,39.9494,-75.1418,836.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,8,1,0,0,N,0,39 56:57.968,,0,75 08:30.655,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,2,9,,N,N,N,1,,0,0,0,0,0,,824,0,1,0,0,0,0,0,3,4,0,1,7,,N,,,,,,,,,,,
2021013320,0.0,1,0,0,0,0,0,0,0,0,7,0,,67,10,2020,2,40.0529,-75.1216,,6,0,0,0,0,0,0,0,0,,0,0,0.0,0,2,0,0,N,0,40 03:10.449,,0,75 07:17.653,0,0,0,0,67301,0,0,0,N,0,0,0,1,00000,0,,1,1,,,,N,0,,0,0,0,0,0,,0,0,1,0,0,0,0,0,3,4,0,1,3,,N,,,,,,,,,,,
2021014616,1238.0,1,0,0,0,0,0,0,0,0,1,0,,67,9,2020,2,39.9322,-75.2164,,6,0,0,0,0,0,1,0,0,,0,0,0.0,12,1,1,0,N,0,39 55:56.081,,0,75 12:59.070,8,0,0,0,67301,0,0,0,N,0,0,0,2,00000,0,,1,1,,,,N,0,,0,0,0,0,0,,1238,1,2,0,0,0,1,0,3,4,1,2,3,,N,,,,,,,,,,,
2021006269,311.0,1,0,0,0,0,0,0,0,0,7,0,,67,12,2020,6,39.9977,-75.196,310.0,6,0,0,0,0,0,0,0,0,,0,0,0.0,3,3,0,0,N,0,39 59:51.694,,0,75 11:45.563,0,0,0,0,67301,0,0,0,N,0,0,0,1,68K01,0,,3,8,,N,N,N,0,,0,0,0,0,0,,309,0,1,0,0,0,0,0,3,4,0,1,7,,N,,,,,,,,,,,
